 7.220e+00  4.991e-01  5.851e-02  1.167e-01
 7.240e+00  4.993e-01  5.435e-02  1.084e-01
 7.260e+00  4.994e-01  5.018e-02  1.002e-01
 7.280e+00  4.995e-01  4.601e-02  9.186e-02
 7.300e+00  4.996e-01  4.184e-02  8.356e-02
 7.320e+00  4.996e-01  3.766e-02  7.524e-02
 7.340e+00  4.997e-01  3.349e-02  6.691e-02
 7.360e+00  4.998e-01  2.930e-02  5.857e-02
 7.380e+00  4.998e-01  2.512e-02  5.022e-02
 7.400e+00  4.999e-01  2.094e-02  4.186e-02
 7.420e+00  4.999e-01  1.675e-02  3.350e-02
 7.440e+00  5.000e-01  1.257e-02  2.513e-02
 7.460e+00  5.000e-01  8.377e-03  1.675e-02
 7.480e+00  5.000e-01  4.189e-03  8.377e-03
 7.500e+00  5.000e-01  6.123e-17  1.225e-16
 7.520e+00  5.000e-01 -4.189e-03  8.377e-03
 7.540e+00  5.000e-01 -8.377e-03  1.675e-02
 7.560e+00  5.000e-01 -1.257e-02  2.513e-02
 7.580e+00  4.999e-01 -1.675e-02  3.350e-02
 7.600e+00  4.999e-01 -2.094e-02  4.186e-02
 7.620e+00  4.998e-01 -2.512e-02  5.022e-02
 7.640e+00  4.998e-01 -2.930e-02  5.857e-02
 7.660e+00  4.997e-01 -3.349e-02  6.691e-02
 7.680e+00  4.996e-01 -3.766e-02  7.524e-02
 7.700e+00  4.996e-01 -4.184e-02  8.356e-02
 7.720e+00  4.995e-01 -4.601e-02  9.186e-02
 7.740e+00  4.994e-01 -5.018e-02  1.002e-01
 7.760e+00  4.993e-01 -5.435e-02  1.084e-01
 7.780e+00  4.991e-01 -5.851e-02  1.167e-01
 7.800e+00  4.990e-01 -6.267e-02  1.249e-01
 7.820e+00  4.989e-01 -6.682e-02  1.331e-01
 7.840e+00  4.987e-01 -7.097e-02  1.413e-01
 7.860e+00  4.986e-01 -7.511e-02  1.495e-01
 7.880e+00  4.984e-01 -7.925e-02  1.577e-01
 7.900e+00  4.982e-01 -8.338e-02  1.658e-01
 7.920e+00  4.981e-01 -8.751e-02  1.739e-01
 7.940e+00  4.979e-01 -9.163e-02  1.820e-01
 7.960e+00  4.977e-01 -9.575e-02  1.901e-01
 7.980e+00  4.975e-01 -9.985e-02  1.981e-01
 8.000e+00  4.973e-01 -1.040e-01  2.061e-01
 8.020e+00  4.970e-01 -1.080e-01  2.141e-01
 8.040e+00  4.968e-01 -1.121e-01  2.220e-01
 8.060e+00  4.966e-01 -1.162e-01  2.299e-01
 8.080e+00  4.963e-01 -1.203e-01  2.378e-01
 8.100e+00  4.961e-01 -1.243e-01  2.456e-01
 8.120e+00  4.958e-01 -1.284e-01  2.534e-01
 8.140e+00  4.955e-01 -1.324e-01  2.612e-01
 8.160e+00  4.952e-01 -1.365e-01  2.689e-01
 8.180e+00  4.949e-01 -1.405e-01  2.766e-01
 8.200e+00  4.946e-01 -1.445e-01  2.843e-01
 8.220e+00  4.943e-01 -1.485e-01  2.919e-01
 8.240e+00  4.940e-01 -1.525e-01  2.994e-01
 8.260e+00  4.937e-01 -1.565e-01  3.070e-01
 8.280e+00  4.933e-01 -1.605e-01  3.145e-01
 8.300e+00  4.930e-01 -1.644e-01  3.219e-01
 8.320e+00  4.926e-01 -1.684e-01  3.293e-01
 8.340e+00  4.923e-01 -1.723e-01  3.367e-01
 8.360e+00  4.919e-01 -1.762e-01  3.440e-01
 8.380e+00  4.915e-01 -1.802e-01  3.513e-01
 8.400e+00  4.911e-01 -1.841e-01  3.586e-01
 8.420e+00  4.907e-01 -1.880e-01  3.658e-01
 8.440e+00  4.903e-01 -1.918e-01  3.729e-01
 8.460e+00  4.899e-01 -1.957e-01  3.800e-01
 8.480e+00  4.895e-01 -1.995e-01  3.871e-01
 8.500e+00  4.891e-01 -2.034e-01  3.941e-01
 8.520e+00  4.886e-01 -2.072e-01  4.010e-01
 8.540e+00  4.882e-01 -2.110e-01  4.080e-01
 8.560e+00  4.877e-01 -2.148e-01  4.148e-01
 8.580e+00  4.873e-01 -2.186e-01  4.216e-01
 8.600e+00  4.868e-01 -2.223e-01  4.284e-01
 8.620e+00  4.863e-01 -2.261e-01  4.351e-01
 8.640e+00  4.858e-01 -2.298e-01  4.418e-01
 8.660e+00  4.853e-01 -2.335e-01  4.484e-01
 8.680e+00  4.848e-01 -2.372e-01  4.550e-01
 8.700e+00  4.843e-01 -2.409e-01  4.615e-01
 8.720e+00  4.838e-01 -2.445e-01  4.680e-01
 8.740e+00  4.832e-01 -2.482e-01  4.745e-01
 8.760e+00  4.827e-01 -2.518e-01  4.808e-01
 8.780e+00  4.821e-01 -2.554e-01  4.872e-01
 8.800e+00  4.816e-01 -2.590e-01  4.935e-01
 8.820e+00  4.810e-01 -2.626e-01  4.997e-01
 8.840e+00  4.804e-01 -2.661e-01  5.059e-01
 8.860e+00  4.799e-01 -2.697e-01  5.120e-01
 8.880e+00  4.793e-01 -2.732e-01  5.181e-01
 8.900e+00  4.787e-01 -2.767e-01  5.241e-01
 8.920e+00  4.781e-01 -2.802e-01  5.301e-01
 8.940e+00  4.774e-01 -2.836e-01  5.361e-01
 8.960e+00  4.768e-01 -2.871e-01  5.419e-01
 8.980e+00  4.762e-01 -2.905e-01  5.478e-01
 9.000e+00  4.755e-01 -2.939e-01  5.536e-01
 9.020e+00  4.749e-01 -2.973e-01  5.593e-01
 9.040e+00  4.742e-01 -3.006e-01  5.650e-01
 9.060e+00  4.735e-01 -3.040e-01  5.707e-01
 9.080e+00  4.729e-01 -3.073e-01  5.762e-01
 9.100e+00  4.722e-01 -3.106e-01  5.818e-01
 9.120e+00  4.715e-01 -3.138e-01  5.873e-01
 9.140e+00  4.708e-01 -3.171e-01  5.927e-01
 9.160e+00  4.701e-01 -3.203e-01  5.981e-01
 9.180e+00  4.694e-01 -3.235e-01  6.035e-01
 9.200e+00  4.686e-01 -3.267e-01  6.088e-01
 9.220e+00  4.679e-01 -3.299e-01  6.141e-01
 9.240e+00  4.672e-01 -3.330e-01  6.193e-01
 9.260e+00  4.664e-01 -3.361e-01  6.244e-01
 9.280e+00  4.657e-01 -3.392e-01  6.296e-01
 9.300e+00  4.649e-01 -3.423e-01  6.346e-01
 9.320e+00  4.641e-01 -3.453e-01  6.397e-01
 9.340e+00  4.633e-01 -3.483e-01  6.447e-01
 9.360e+00  4.625e-01 -3.513e-01  6.496e-01
 9.380e+00  4.617e-01 -3.543e-01  6.545e-01
 9.400e+00  4.609e-01 -3.572e-01  6.593e-01
 9.420e+00  4.601e-01 -3.602e-01  6.641e-01
 9.440e+00  4.593e-01 -3.630e-01  6.689e-01
 9.460e+00  4.585e-01 -3.659e-01  6.736e-01
 9.480e+00  4.576e-01 -3.688e-01  6.783e-01
 9.500e+00  4.568e-01 -3.716e-01  6.829e-01
 9.520e+00  4.559e-01 -3.744e-01  6.875e-01
 9.540e+00  4.551e-01 -3.771e-01  6.920e-01
 9.560e+00  4.542e-01 -3.799e-01  6.965e-01
